Choralname = bch321
Anzahl Stimmen = 4
Tonart = A-moll
Takt = 4/4
Tempo = 100
Notentextausgabe in 16tel-Schritten:

PHRASE	TAKT	SOPRAN	ALT	TENOR	BASS	HARMONIK
		E 2	G 1	C 1	C 0	tP

				B 0		

		E 2	G 1	B 0	C 0	tP

				A 0		

	19	F 2	A 1	A 0	C 0	sP5

			G 1	H 0		

		E 2	G 1	C 1	C 0	tP

			F 1		D 0	

		G 2	E 1	C 1	E 0	tP3

		F 2	F 1		D 0	

		E 2	G 1		E 0	tP3

					F 0	

	20	D 2	G 1	C 1	G 0	%

				A 0		

				H 0	G -1	dP

			F 1			

		C 2	E 1	G 0	C 0	tP



						tP



10	21	E 2	G 1	C 1	C 1	tP

			A 1		H 0	

		E 2	H 1	H 0	A 0	D3

					G#0	

		C 2	E 1	C 1	A 0	t

				H 0	G 0	

		D 2	D 1	A 0	F 0	s3

					E 0	

	22	C 2	A 1	F 1	F 0	sP

					E 0	

		H 1			D 0	D

			G#1	E 1	E 0	
				D 1		
		A 1	A 1	C 1	F 0	sP



						sP



11	23	G 1	E 1	C 1	C 0	tP

			D 1	H 0		

		A 1	C 1	A 0	F 0	sP

		H 1	D 1			

		C 2	E 1	G 0	E 0	tP3

			D 1	F 0		

		A 1	E 1	G 0	D 0	T3 7

					C#0	

	24	A 1	D 1	F 0	D 0	s



						s



						s



12		G 1	H 0	G 0	E 0	d



	25	A 1	C 1	F 0	E 0	t5

			D 1			
			E 1			
		H 1	F 1		D 0	%

				E 0		
				F 0		
		C 2	E 1	G 0	E 0	tP3

				A 0	F 0	

		H 1		H 0	G 0	d3

			F 1			
			G 1			
	26	A 1	A 1	C#1	G 0	T7 7

				D 1	F 0	
				E 1	E 0	
				A 0	F 0	sP

			G 1	D 1	D 0	
			F 1			
			E 1	C 1	E 0	t5

				H 0		
				A 0		
		G#1		H 0		D



	27	A 1	E 1	C#1	A -1	T



						T



						T



						T



